dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Visual area V3B,needs_review,0.665067,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy+hierarchy_parent,visual cortex v3b,visual cortex,,1.0,"fifth visual area (middle temporal area, MT)",0.509601,,717,4_unresolved_incorrect.csv,12,wrong,high,0.95,"V3B is an extrastriate visual area, not part of primary visual cortex (area 17).",wrong,high,1.0,"Query 'Visual area V3B' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure.",wrong,high,0.99,"V3B is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",wrong,high,0.98,3/3,False,3-0,stable,"V3B is an extrastriate visual area, not part of primary visual cortex (area 17). | Query 'Visual area V3B' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure. | V3B is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",D_homba_gap,HOMBA lacks this granularity
corpus,Visual area V4,needs_review,0.665067,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy+hierarchy_parent,visual cortex v4,visual cortex,,1.0,ventral fourth visual area (V4V),0.5375,,718,4_unresolved_incorrect.csv,13,wrong,high,0.95,"V4 is an extrastriate visual area, not part of primary visual cortex (area 17).",wrong,high,1.0,"Query 'Visual area V4' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure.",wrong,high,0.99,"V4 is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",wrong,high,0.98,3/3,False,3-0,stable,"V4 is an extrastriate visual area, not part of primary visual cortex (area 17). | Query 'Visual area V4' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure. | V4 is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",D_homba_gap,HOMBA lacks this granularity
corpus,Visual area V6A,needs_review,0.665067,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy+hierarchy_parent,visual cortex v6a,visual cortex,,1.0,"sixth visual area V6 , part A",0.556725,,719,4_unresolved_incorrect.csv,14,wrong,high,0.95,"V6A is a dorsomedial visual area, not part of primary visual cortex (area 17).",wrong,high,1.0,"Query 'Visual area V6A' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure.",wrong,high,0.99,"V6A is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",wrong,high,0.98,3/3,False,3-0,stable,"V6A is a dorsomedial visual area, not part of primary visual cortex (area 17). | Query 'Visual area V6A' is an extrastriate area, but top1 'primary visual cortex' is V1, a different anatomical structure. | V6A is an extrastriate visual area, not primary visual cortex (V1). Anatomically different.",D_homba_gap,HOMBA lacks this granularity
corpus,Visual area V8,needs_review,0.665067,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy+hierarchy_parent,visual cortex v8,visual cortex,,1.0,"fifth visual area (middle temporal area, MT)",0.52175,,720,4_unresolved_incorrect.csv,15,wrong,high,0.95,"Visual area V8 is a higher-order visual area, but top1 is primary visual cortex (V1), a distinct region.",wrong,high,0.95,"Query 'Visual area V8' (higher visual area) but top1 is primary visual cortex (V1), which is anatomically different.",wrong,high,0.95,"Visual area V8 is an extrastriate cortical area, not primary visual cortex (V1). Top1 incorrectly matches to V1.",wrong,high,0.95,3/3,False,3-0,stable,"Visual area V8 is a higher-order visual area, but top1 is primary visual cortex (V1), a distinct region. | Query 'Visual area V8' (higher visual area) but top1 is primary visual cortex (V1), which is anatomically different. | Visual area V8 is an extrastriate cortical area, not primary visual cortex (V1). Top1 incorrectly matches to V1.",D_homba_gap,HOMBA lacks this granularity
corpus,Intracalcarine cortex (superior),needs_review,0.666353,HOMBA:10215,superior medial parietal cortex,bm25+fuzzy,Intracalcarine cortex (superior),superior,superior,1.0,rostral division of area 22,0.635325,,721,4_unresolved_incorrect.csv,16,wrong,high,0.95,"Intracalcarine cortex is occipital; superior medial parietal cortex is parietal, anatomically distinct.",wrong,high,0.95,"Query 'Intracalcarine cortex (superior)' is in occipital lobe; top1 'superior medial parietal cortex' is in parietal lobe, different structure.",wrong,high,0.9,Intracalcarine cortex (superior) is within the calcarine sulcus; top1 'superior medial parietal cortex' is a different lobe and region anatomically.,wrong,high,0.9333,3/3,False,3-0,stable,"Intracalcarine cortex is occipital; superior medial parietal cortex is parietal, anatomically distinct. | Query 'Intracalcarine cortex (superior)' is in occipital lobe; top1 'superior medial parietal cortex' is in parietal lobe, different structure. | Intracalcarine cortex (superior) is within the calcarine sulcus; top1 'superior medial parietal cortex' is a different lobe and region anatomically.",B_algo,LLM re-review: occipital intracalcarine (V1) -> parietal cortex (wrong lobe)
corpus,A8 catecholaminergic cell group,needs_review,0.674151,HOMBA:AA30843,A8 dopamine cell group,bm25+fuzzy,A8 catecholaminergic cell group,A8 dopamine cell group,,1.0,A2 noradrenaline cell group,0.505414,,722,4_unresolved_incorrect.csv,17,aligned,high,0.98,A8 dopamine cell group is an accepted synonym for A8 catecholaminergic cell group.,aligned,high,0.98,Query 'A8 catecholaminergic cell group' matches top1 'A8 dopamine cell group' as dopamine is a catecholamine; synonymous.,aligned,high,0.98,"A8 cell group is dopaminergic; 'A8 dopamine cell group' is the accepted specific name, so it aligns with 'catecholaminergic' query.",aligned,high,0.98,3/3,False,3-0,stable,"A8 dopamine cell group is an accepted synonym for A8 catecholaminergic cell group. | Query 'A8 catecholaminergic cell group' matches top1 'A8 dopamine cell group' as dopamine is a catecholamine; synonymous. | A8 cell group is dopaminergic; 'A8 dopamine cell group' is the accepted specific name, so it aligns with 'catecholaminergic' query.",D_homba_gap,HOMBA lacks this granularity
corpus,Somatosensory area 1,needs_review,0.679416,HOMBA:AA30014,area 1 of primary somatosensory cortex,bm25+fuzzy,somatosensory cortex 1,area 1 of somatosensory cortex,,1.0,subareas of primary somatosensory cortex,0.653098,,723,4_unresolved_incorrect.csv,18,aligned,high,0.98,Area 1 of primary somatosensory cortex is the standard name for somatosensory area 1.,aligned,high,0.99,Query 'Somatosensory area 1' is exactly 'area 1 of primary somatosensory cortex'; direct match.,aligned,high,1.0,Somatosensory area 1 is area 1 of primary somatosensory cortex; top1 directly matches the query.,aligned,high,0.99,3/3,False,3-0,stable,Area 1 of primary somatosensory cortex is the standard name for somatosensory area 1. | Query 'Somatosensory area 1' is exactly 'area 1 of primary somatosensory cortex'; direct match. | Somatosensory area 1 is area 1 of primary somatosensory cortex; top1 directly matches the query.,D_homba_gap,HOMBA lacks this granularity
corpus,Somatosensory area 2,needs_review,0.679416,HOMBA:AA30015,area 2 of primary somatosensory cortex,bm25+fuzzy,somatosensory cortex 2,area 2 of somatosensory cortex,,1.0,subareas of primary somatosensory cortex,0.653098,,724,4_unresolved_incorrect.csv,19,aligned,high,0.98,Area 2 of primary somatosensory cortex is the standard name for somatosensory area 2.,aligned,high,0.99,Query 'Somatosensory area 2' is exactly 'area 2 of primary somatosensory cortex'; direct match.,aligned,high,1.0,Somatosensory area 2 is area 2 of primary somatosensory cortex; top1 directly matches the query.,aligned,high,0.99,3/3,False,3-0,stable,Area 2 of primary somatosensory cortex is the standard name for somatosensory area 2. | Query 'Somatosensory area 2' is exactly 'area 2 of primary somatosensory cortex'; direct match. | Somatosensory area 2 is area 2 of primary somatosensory cortex; top1 directly matches the query.,D_homba_gap,HOMBA lacks this granularity
corpus,Intracalcarine cortex (inferior),needs_review,0.681521,HOMBA:10225,inferior lateral parietal cortex,bm25+fuzzy,Intracalcarine cortex (inferior),posteroventral parietal cortex inferior,inferior,1.0,inferior temporal cortex,0.646765,,725,4_unresolved_incorrect.csv,20,wrong,high,0.95,"Intracalcarine cortex is a visual area, top1 is parietal cortex, anatomically distinct.",wrong,high,0.95,"Intracalcarine cortex is a visual area in occipital lobe; top1 is parietal cortex, anatomically different.",wrong,high,0.98,"Intracalcarine cortex is occipital visual cortex; inferior lateral parietal cortex is parietal association cortex, anatomically distinct.",wrong,high,0.96,3/3,False,3-0,stable,"Intracalcarine cortex is a visual area, top1 is parietal cortex, anatomically distinct. | Intracalcarine cortex is a visual area in occipital lobe; top1 is parietal cortex, anatomically different. | Intracalcarine cortex is occipital visual cortex; inferior lateral parietal cortex is parietal association cortex, anatomically distinct.",B_algo,LLM re-review: occipital intracalcarine (V1) -> parietal cortex (wrong lobe)
corpus,Anterior ventral insular area,needs_review,0.717423,HOMBA:AA30890,anterior (ventral) spinal artery,bm25+fuzzy,Anterior ventral insular area,anterior (ventral) spinal artery,ventral,1.0,anterior (ventral /principal) pretectal nucleus,0.645205,,726,4_unresolved_incorrect.csv,21,wrong,high,0.98,"Query is insular area, top1 is spinal artery, completely different structures.",wrong,high,0.99,"Query is insular cortex; top1 is a spinal artery, completely different structure.",wrong,high,0.98,"Anterior ventral insular area is a cortical region; anterior spinal artery is a vascular structure, not anatomically related.",wrong,high,0.9833,3/3,False,3-0,stable,"Query is insular area, top1 is spinal artery, completely different structures. | Query is insular cortex; top1 is a spinal artery, completely different structure. | Anterior ventral insular area is a cortical region; anterior spinal artery is a vascular structure, not anatomically related.",B_algo,weak/lone-token fuzzy trap
corpus,Posterior insular area,needs_review,0.739318,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,bm25+fuzzy,Posterior insular area,posterior,posterior,1.0,caudal (posterior) extramural migratory stream,0.739318,,727,4_unresolved_incorrect.csv,22,wrong,high,0.97,"Query posterior insular area, top1 is caudal branch of anterior commissure, not insula.",wrong,high,0.99,Posterior insular area vs. branch of anterior commissure; distinct brain regions.,wrong,high,0.98,"Posterior insular area is insular cortex; posterior branch of anterior commissure is a white matter pathway, not a cortical area.",wrong,high,0.98,3/3,False,3-0,stable,"Query posterior insular area, top1 is caudal branch of anterior commissure, not insula. | Posterior insular area vs. branch of anterior commissure; distinct brain regions. | Posterior insular area is insular cortex; posterior branch of anterior commissure is a white matter pathway, not a cortical area.",B_algo,weak/lone-token fuzzy trap
corpus,Accessory trigeminal nucleus,needs_review,0.760807,HOMBA:12419,accessory facial nucleus,bm25+fuzzy,Accessory trigeminal nucleus,accessory facial nucleus,accessory,1.0,accessory nerve nucleus (supraspinal nucleus),0.758288,,728,4_unresolved_incorrect.csv,23,wrong,high,0.96,Accessory trigeminal nucleus vs accessory facial nucleus: different cranial nerve nuclei.,wrong,high,0.95,Accessory trigeminal nucleus (CN V) vs. accessory facial nucleus (CN VII); different cranial nerve nuclei.,wrong,high,0.98,Accessory trigeminal nucleus (CN V sensory) vs. accessory facial nucleus (CN VII motor); distinct brainstem nuclei.,wrong,high,0.9633,3/3,False,3-0,stable,Accessory trigeminal nucleus vs accessory facial nucleus: different cranial nerve nuclei. | Accessory trigeminal nucleus (CN V) vs. accessory facial nucleus (CN VII); different cranial nerve nuclei. | Accessory trigeminal nucleus (CN V sensory) vs. accessory facial nucleus (CN VII motor); distinct brainstem nuclei.,B_algo,wrong top-1 (better candidate exists)
corpus,Temporal horn of the lateral ventricle,needs_review,0.831652,HOMBA:10597,rostral horn of lateral ventricles,bm25+fuzzy,Temporal horn of the lateral ventricle,anterior horn of lateral ventricle,lateral,1.0,caudal horn of lateral ventricles,0.829634,,729,4_unresolved_incorrect.csv,24,wrong,high,0.95,"Query temporal horn, top1 rostral horn (anterior horn), different lateral ventricle horn.",wrong,high,0.95,Temporal horn of lateral ventricle vs. rostral/anterior horn; different ventricular subdivisions.,wrong,high,0.98,"Temporal horn is the inferior horn of lateral ventricle; rostral horn is anterior/frontal horn, different ventricular compartment.",wrong,high,0.96,3/3,False,3-0,stable,"Query temporal horn, top1 rostral horn (anterior horn), different lateral ventricle horn. | Temporal horn of lateral ventricle vs. rostral/anterior horn; different ventricular subdivisions. | Temporal horn is the inferior horn of lateral ventricle; rostral horn is anterior/frontal horn, different ventricular compartment.",B_algo,LLM re-review: temporal(inferior) horn -> rostral/anterior horn (wrong sibling horn)
corpus,Medial dorsal thalamic nucleus,modifier_conflict,0.765336,HOMBA:10445,central medial nucleus of thalamus,bm25+fuzzy,medial dorsal nucleus of thalamus,central medial nucleus of thalamus,medial;dorsal,0.5,ventral medial nucleus of thalamus,0.765336,,730,4_unresolved_incorrect.csv,25,wrong,high,1.0,Medial dorsal thalamic nucleus (MD) and central medial nucleus are distinct thalamic nuclei.,wrong,high,0.95,Central medial nucleus is a distinct thalamic nucleus from medial dorsal nucleus.,wrong,high,0.95,Medial dorsal thalamic nucleus (mediodorsal) is not the central medial nucleus; they are distinct thalamic nuclei with different locations and functions.,wrong,high,0.9667,3/3,False,3-0,stable,Medial dorsal thalamic nucleus (MD) and central medial nucleus are distinct thalamic nuclei. | Central medial nucleus is a distinct thalamic nucleus from medial dorsal nucleus. | Medial dorsal thalamic nucleus (mediodorsal) is not the central medial nucleus; they are distinct thalamic nuclei with different locations and functions.,C_dict,medial dorsal -> mediodorsal (fused) nucleus of thalamus
corpus,Ventralis intermedius,low_confidence,0.37625,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,fuzzy,Ventralis intermedius,ventral,,1.0,anterior (ventral) spinal artery,0.37625,,731,4_unresolved_incorrect.csv,26,wrong,high,1.0,Ventralis intermedius (ventral intermediate nucleus) is not the anterior pretectal nucleus.,wrong,high,0.95,"Ventralis intermedius likely refers to ventral intermediate nucleus of thalamus, not pretectal nucleus.",wrong,high,0.95,"Ventralis intermedius is a motor thalamic nucleus, not the anterior pretectal nucleus. Anatomy is different.",wrong,high,0.9667,3/3,False,3-0,stable,"Ventralis intermedius (ventral intermediate nucleus) is not the anterior pretectal nucleus. | Ventralis intermedius likely refers to ventral intermediate nucleus of thalamus, not pretectal nucleus. | Ventralis intermedius is a motor thalamic nucleus, not the anterior pretectal nucleus. Anatomy is different.",B_algo,weak/lone-token fuzzy trap
corpus,Frontoinsular area,low_confidence,0.4375,HOMBA:12176,insular lobe,fuzzy,Frontoinsular area,insula,,1.0,subincertal nucleus (area),0.304583,,732,4_unresolved_incorrect.csv,27,broader_parent,high,1.0,Frontoinsular area is a subdivision of the insular lobe; top1 is the broader structure.,partial_or_narrower,high,0.9,Frontoinsular area includes frontal and insular cortex; top1 insular lobe only covers the insular component.,broader_parent,high,0.9,"Frontoinsular area is a specific cortical region within the insula; insular lobe is the parent structure, thus a broader but anatomically correct container.",broader_parent,medium,0.9333,2/3,True,2-1,majority_vote,"Frontoinsular area is a subdivision of the insular lobe; top1 is the broader structure. | Frontoinsular area includes frontal and insular cortex; top1 insular lobe only covers the insular component. | Frontoinsular area is a specific cortical region within the insula; insular lobe is the parent structure, thus a broader but anatomically correct container.",B_algo,weak/lone-token fuzzy trap
corpus,Prefrontal area 10pp,low_confidence,0.466685,HOMBA:10172,prefrontal cortex,bm25+fuzzy+hierarchy_parent,Prefrontal area 10pp,prefrontal cortex,,1.0,anterior cingulate  cortex (ventromedial prefrontal cortex),0.444361,,733,4_unresolved_incorrect.csv,28,broader_parent,high,1.0,Prefrontal area 10pp is a specific region within prefrontal cortex; top1 is broader.,broader_parent,high,0.95,Prefrontal area 10pp is a subregion of prefrontal cortex; top1 is the broader parent structure.,broader_parent,high,0.9,"Prefrontal area 10pp is a subarea of the prefrontal cortex, which is the broader parent region.",broader_parent,high,0.95,3/3,False,3-0,stable,"Prefrontal area 10pp is a specific region within prefrontal cortex; top1 is broader. | Prefrontal area 10pp is a subregion of prefrontal cortex; top1 is the broader parent structure. | Prefrontal area 10pp is a subarea of the prefrontal cortex, which is the broader parent region.",D_homba_gap,HOMBA lacks this granularity
corpus,Area 55b,low_confidence,0.468125,HOMBA:AA30011,area 55b of premotor cortex,bm25+fuzzy,Area 55b,area 55b of premotor cortex,,1.0,,,,734,4_unresolved_incorrect.csv,29,aligned,high,1.0,Area 55b directly matches area 55b of premotor cortex.,aligned,high,0.99,Direct match; top1 specifies the same area with additional context.,aligned,high,0.98,"Area 55b is the same entity as area 55b of premotor cortex, just a longer explicit name.",aligned,high,0.99,3/3,False,3-0,stable,"Area 55b directly matches area 55b of premotor cortex. | Direct match; top1 specifies the same area with additional context. | Area 55b is the same entity as area 55b of premotor cortex, just a longer explicit name.",D_homba_gap,HOMBA lacks this granularity
corpus,Paracentral area 5mv,low_confidence,0.468271,HOMBA:12126,"paracentral lobule, rostral part",bm25+fuzzy,Paracentral area 5mv,"paracentral lobule, rostral part",,1.0,paracentral nucleus of thalamus,0.414023,,735,4_unresolved_incorrect.csv,30,partial_or_narrower,medium,0.7,"Top1 is a specific part of paracentral lobule, but query refers to area 5mv, not necessarily the rostral part.",aligned,medium,0.65,"Paracentral area is synonymous with paracentral lobule; rostral part is a valid subdivision, although '5mv' modifier not explicitly captured.",wrong,medium,0.7,"Paracentral area 5 is likely Brodmann area 5 in the superior parietal lobule, not in the rostral part of the paracentral lobule.",no_consensus,low,0.6833,1/3,True,1-1-1,split_vote,"Top1 is a specific part of paracentral lobule, but query refers to area 5mv, not necessarily the rostral part. | Paracentral area is synonymous with paracentral lobule; rostral part is a valid subdivision, although '5mv' modifier not explicitly captured. | Paracentral area 5 is likely Brodmann area 5 in the superior parietal lobule, not in the rostral part of the paracentral lobule.",D_homba_gap,HOMBA lacks this granularity
